year,team_code,team_name,shirt_no,pos,player_key,player_display,dob,caps,club,club_nat,captain
1962,ITA,Italy,16,DF,Enzo Robotti,Enzo Robotti,1935-06-13,6,Fiorentina,ITA,0
1962,ITA,Italy,17,FW,Ezio Pascutti,Ezio Pascutti,1937-06-01,1,Bologna,ITA,0
1962,ITA,Italy,18,DF,Mario David (footballer),Mario David,1934-01-03,2,Milan,ITA,0
1962,ITA,Italy,19,DF,Francesco Janich,Francesco Janich,1937-03-27,0,Bologna,ITA,0
1962,ITA,Italy,20,DF,Paride Tumburus,Paride Tumburus,1939-03-08,0,Bologna,ITA,0
1962,ITA,Italy,21,MF,Giorgio Ferrini,Giorgio Ferrini,1939-08-18,1,Torino,ITA,0
1962,ITA,Italy,22,MF,Giacomo Bulgarelli,Giacomo Bulgarelli,1940-10-24,0,Bologna,ITA,0
1962,MEX,Mexico,1,GK,Antonio Carbajal,Antonio Carbajal,1929-06-07,39,León,Mexico,1
1962,MEX,Mexico,2,DF,Jesús del Muro,Jesús del Muro,1937-11-30,13,Atlas,Mexico,0
1962,MEX,Mexico,3,DF,Guillermo Sepúlveda,Guillermo Sepúlveda,1934-11-29,16,Guadalajara,Mexico,0
1962,MEX,Mexico,4,DF,"José Villegas (footballer, born 1934)",José Villegas,1934-06-20,19,Guadalajara,Mexico,0
1962,MEX,Mexico,5,DF,Raúl Cárdenas,Raúl Cárdenas,1928-10-30,34,Zacatepec,Mexico,0
1962,MEX,Mexico,6,MF,Pedro Nájera,Pedro Nájera,1929-02-03,24,América,Mexico,0
1962,MEX,Mexico,7,FW,Alfredo del Águila,Alfredo del Águila,1935-01-03,26,Toluca,Mexico,0
1962,MEX,Mexico,8,MF,Salvador Reyes Monteón,Salvador Reyes,1936-09-20,37,Guadalajara,Mexico,0
1962,MEX,Mexico,9,FW,"Héctor Hernández (footballer, born 1935)",Héctor Hernández,1935-12-06,15,Guadalajara,Mexico,0
1962,MEX,Mexico,10,FW,Guillermo Ortiz Camargo,Guillermo Ortiz Camargo,1939-06-25,8,Necaxa,Mexico,0
1962,MEX,Mexico,11,FW,Isidoro Díaz,Isidoro Díaz,1940-03-14,10,Guadalajara,Mexico,0
1962,MEX,Mexico,12,GK,"Jaime Gómez (footballer, born 1929)",Jaime Gómez,1929-12-29,9,Guadalajara,Mexico,0
1962,MEX,Mexico,13,DF,Arturo Chaires,Arturo Chaires,1937-03-14,5,Guadalajara,Mexico,0
1962,MEX,Mexico,14,MF,Pedro Romero (footballer),Pedro Romero,1937-04-12,0,Toluca,Mexico,0
1962,MEX,Mexico,15,DF,Ignacio Jáuregui,Ignacio Jáuregui,1938-07-31,13,Atlas,Mexico,0
1962,MEX,Mexico,16,MF,Salvador Farfán,Salvador Farfán,1932-06-22,2,Atlante,Mexico,0
1962,MEX,Mexico,17,FW,Felipe Ruvalcaba,Felipe Ruvalcaba,1941-02-16,0,Oro,Mexico,0
1962,MEX,Mexico,18,FW,"Alfredo Hernández (footballer, born 1935)",Alfredo Hernández,1935-06-18,5,Monterrey,Mexico,0
1962,MEX,Mexico,19,FW,Antonio Jasso,Antonio Jasso,1935-03-11,16,América,Mexico,0
1962,MEX,Mexico,20,MF,"Mario Velarde (footballer, born 1940)",Mario Velarde,1940-03-29,0,Necaxa,Mexico,0
1962,MEX,Mexico,21,FW,Alberto Baeza,Alberto Baeza,1938-12-06,0,Necaxa,Mexico,0
1962,MEX,Mexico,22,GK,Antonio Mota,Antonio Mota,1939-01-26,2,Oro,Mexico,0
1962,URS,Soviet Union,1,GK,Lev Yashin,Lev Yashin,1929-10-22,42,Dynamo Moscow,USSR,0
1962,URS,Soviet Union,2,GK,Vladimir Maslachenko,Vladimir Maslachenko,1936-03-05,8,Lokomotiv Moscow,USSR,0
1962,URS,Soviet Union,3,GK,Sergey Kotrikadze,Sergey Kotrikadze,1936-08-09,0,Dinamo Tbilisi,USSR,0
1962,URS,Soviet Union,4,DF,Eduard Dubinski,Eduard Dubinski,1935-04-06,9,CSKA Moscow,USSR,0
1962,URS,Soviet Union,5,DF,Givi Chokheli,Givi Chokheli,1937-06-27,16,Dinamo Tbilisi,USSR,0
1962,URS,Soviet Union,6,DF,Leonid Ostrovskiy,Leonid Ostrovskiy,1936-01-17,3,Torpedo Moscow,USSR,0
1962,URS,Soviet Union,7,DF,Anatoli Maslyonkin,Anatoli Maslyonkin,1930-06-26,29,Spartak Moscow,USSR,0
1962,URS,Soviet Union,8,MF,Albert Shesternyov,Albert Shesternyov,1941-06-20,1,CSKA Moscow,USSR,0
1962,URS,Soviet Union,9,MF,Nikolai Manoshin,Nikolai Manoshin,1938-03-06,8,Torpedo Moscow,USSR,0
1962,URS,Soviet Union,10,MF,Igor Netto,Igor Netto,1930-01-09,48,Spartak Moscow,USSR,1
1962,URS,Soviet Union,11,MF,Yozhef Sabo,Yozhef Sabo,1940-03-01,0,Dynamo Kyiv,USSR,0
1962,URS,Soviet Union,12,DF,Valery Voronin,Valery Voronin,1939-07-17,14,Torpedo Moscow,USSR,0
1962,URS,Soviet Union,13,FW,Gennadi Gusarov,Gennadi Gusarov,1937-03-11,5,Torpedo Moscow,USSR,0
1962,URS,Soviet Union,14,FW,Valentin Kozmich Ivanov,Valentin Ivanov,1934-11-19,39,Torpedo Moscow,USSR,0
1962,URS,Soviet Union,15,FW,Viktor Kanevski,Viktor Kanevski,1936-10-03,3,Dynamo Kyiv,USSR,0
1962,URS,Soviet Union,16,FW,Aleksei Mamykin,Aleksei Mamykin,1936-02-29,7,CSKA Moscow,USSR,0
1962,URS,Soviet Union,17,FW,Mikhail Meskhi,Mikhail Meskhi,1937-01-12,18,Dinamo Tbilisi,USSR,0
1962,URS,Soviet Union,18,MF,Slava Metreveli,Slava Metreveli,1936-05-30,19,Torpedo Moscow,USSR,0
1962,URS,Soviet Union,19,FW,Viktor Ponedelnik,Viktor Ponedelnik,1937-05-22,15,SKA Rostov,USSR,0
1962,URS,Soviet Union,20,FW,Viktor Serebryanikov,Viktor Serebryanikov,1940-03-29,0,Dynamo Kyiv,USSR,0
1962,URS,Soviet Union,21,MF,Galimzyan Khusainov,Galimzyan Khusainov,1937-06-27,3,Spartak Moscow,USSR,0
1962,URS,Soviet Union,22,MF,Igor Chislenko,Igor Chislenko,1939-09-08,5,Dynamo Moscow,USSR,0
1962,ESP,Spain,1,GK,José Araquistáin,José Araquistáin,1937-03-04,5,Real Madrid,Spain,0
1962,ESP,Spain,2,GK,Salvador Sadurní,Salvador Sadurní,1941-04-03,0,Barcelona,Spain,0
1962,ESP,Spain,3,GK,Carmelo Cedrún,Carmelo Cedrún,1930-12-06,10,Atlético Bilbao,Spain,0
1962,ESP,Spain,4,FW,Enrique Collar,Enrique Collar,1934-11-02,10,Atlético Madrid,Spain,0
1962,ESP,Spain,5,MF,Luis del Sol,Luis del Sol,1935-04-06,10,Real Madrid,Spain,0
1962,ESP,Spain,6,FW,Alfredo Di Stéfano,Alfredo Di Stéfano,1926-07-04,31,Real Madrid,Spain,0
1962,ESP,Spain,7,DF,Luis María Echeberría,Luis María Echeberría,1940-03-24,0,Atlético Bilbao,Spain,0
1962,ESP,Spain,8,DF,Jesús Garay,Jesús Garay,1930-09-10,28,Barcelona,Spain,0
1962,ESP,Spain,9,FW,Francisco Gento,Francisco Gento,1933-10-21,26,Real Madrid,Spain,0
1962,ESP,Spain,10,DF,Sígfrid Gràcia,Sígfrid Gràcia,1932-03-27,8,Barcelona,Spain,0
1962,ESP,Spain,11,DF,Feliciano Rivilla,Feliciano Rivilla,1936-08-21,9,Atlético Madrid,Spain,0
1962,ESP,Spain,12,MF,Joaquín Peiró,Joaquín Peiró,1936-01-29,7,Atlético Madrid,Spain,0
1962,ESP,Spain,13,DF,Pachín,Pachín,1938-12-28,4,Real Madrid,Spain,0
1962,ESP,Spain,14,FW,Ferenc Puskás,Ferenc Puskás,1927-04-02,1,Real Madrid,Spain,0
1962,ESP,Spain,15,FW,Eulogio Martínez,Eulogio Martínez,1935-06-11,7,Barcelona,Spain,0
1962,ESP,Spain,16,DF,Severino Reija,Severino Reija,1938-11-25,0,Zaragoza,Spain,0
1962,ESP,Spain,17,DF,"Rodri (footballer, born 1934)",Rodri,1934-03-08,0,Barcelona,Spain,0
1962,ESP,Spain,18,MF,Adelardo Rodríguez,Adelardo,1939-09-26,0,Atlético Madrid,Spain,0
1962,ESP,Spain,19,DF,José Santamaría,José Santamaría,1929-07-31,14,Real Madrid,Spain,0
1962,ESP,Spain,20,DF,Joan Segarra,Joan Segarra,1927-11-15,24,Barcelona,Spain,1
1962,ESP,Spain,21,MF,"Luis Suárez (footballer, born 1935)",Luis Suárez,1935-05-02,22,Internazionale,ITA,0
1962,ESP,Spain,22,MF,Martí Vergés,Martí Vergés,1934-03-08,10,Barcelona,Spain,0
1962,SUI,Switzerland,1,GK,Karl Elsener (footballer),Karl Elsener,1934-08-13,13,Grasshopper,Switzerland,0
1962,SUI,Switzerland,2,GK,Antonio Permunian,Antonio Permunian,1930-08-15,11,Luzern,Switzerland,0
1962,SUI,Switzerland,3,GK,Kurt Stettler,Kurt Stettler,1932-08-21,1,Basel,Switzerland,0
1962,SUI,Switzerland,4,MF,Willy Kernen,Willy Kernen,1929-08-06,41,La Chaux-de-Fonds,Switzerland,0
1962,SUI,Switzerland,5,DF,Fritz Morf,Fritz Morf,1928-01-29,6,Grenchen,Switzerland,0
1962,SUI,Switzerland,6,DF,Peter Rösch,Peter Rösch,1930-09-15,5,Servette,Switzerland,0
1962,SUI,Switzerland,7,DF,Heinz Schneiter,Heinz Schneiter,1935-04-12,20,Young Boys,Switzerland,0
1962,SUI,Switzerland,8,DF,Ely Tacchella,Ely Tacchella,1936-05-25,5,Lausanne-Sport,Switzerland,0
1962,SUI,Switzerland,9,DF,André Grobéty,André Grobéty,1933-06-22,22,Lausanne-Sport,Switzerland,0
1962,SUI,Switzerland,10,DF,Fritz Kehl,Fritz Kehl,1937-07-12,0,Zürich,Switzerland,0
1962,SUI,Switzerland,11,DF,Eugen Meier (footballer),Eugen Meier,1930-04-30,41,Young Boys,Switzerland,0
1962,SUI,Switzerland,12,FW,Marcel Vonlanthen,Marcel Vonlanthen,1933-09-08,0,Lausanne-Sport,Switzerland,0
1962,SUI,Switzerland,13,MF,Hans Weber,Hans Weber,1934-09-08,15,Basel,Switzerland,0
1962,SUI,Switzerland,14,MF,Anton Allemann,Anton Allemann,1936-01-06,17,Mantova,ITA,0
1962,SUI,Switzerland,15,FW,Charles Antenen,Charles Antenen,1929-11-03,53,La Chaux-de-Fonds,Switzerland,1
1962,SUI,Switzerland,16,FW,Richard Dürr,Richard Dürr,1938-12-01,1,Lausanne-Sport,Switzerland,0
1962,SUI,Switzerland,17,FW,Norbert Eschmann,Norbert Eschmann,1933-03-19,7,Stade Français,France,0
1962,SUI,Switzerland,18,FW,Philippe Pottier (footballer),Philippe Pottier,1938-07-09,8,Stade Français,France,0
1962,SUI,Switzerland,19,FW,Gilbert Rey,Gilbert Rey,1930-10-30,6,Lausanne-Sport,Switzerland,0
1962,SUI,Switzerland,20,MF,Roger Vonlanthen,Roger Vonlanthen,1930-12-05,24,Lausanne-Sport,Switzerland,0
1962,SUI,Switzerland,21,FW,Rolf Wüthrich,Rolf Wüthrich,1938-09-04,5,Servette,Switzerland,0
1962,SUI,Switzerland,22,FW,Roberto Frigerio,Roberto Frigerio,1938-05-16,0,La Chaux-de-Fonds,Switzerland,0
1962,URU,Uruguay,1,GK,Roberto Sosa (Uruguayan footballer),Roberto Sosa,1935-06-14,11,Nacional,Uruguay,0
1962,URU,Uruguay,2,DF,Horacio Troche,Horacio Troche,1936-02-14,16,Nacional,Uruguay,1
1962,URU,Uruguay,3,DF,Emilio Álvarez (Uruguayan footballer),Emilio Álvarez,1939-02-10,5,Nacional,Uruguay,0
1962,URU,Uruguay,4,DF,Mario Méndez (Uruguayan footballer),Mario Méndez,1938-05-11,7,Nacional,Uruguay,0
1962,URU,Uruguay,5,MF,Néstor Gonçalves,Néstor Gonçalves,1936-04-27,25,Peñarol,Uruguay,0
1962,URU,Uruguay,6,MF,Pedro Cubilla,Pedro Cubilla,1933-05-25,7,Rampla Juniors,Uruguay,0
1962,URU,Uruguay,7,FW,Domingo Pérez (footballer),Domingo Pérez,1936-06-07,10,Nacional,Uruguay,0
1962,URU,Uruguay,8,MF,Julio César Cortés,Julio César Cortés,1941-03-29,1,Sud América,Uruguay,0
1962,URU,Uruguay,9,FW,José Sasía,José Sasía,1933-12-27,33,Peñarol,Uruguay,0
1962,URU,Uruguay,10,MF,Pedro Rocha (Uruguayan footballer),Pedro Rocha,1942-12-03,4,Peñarol,Uruguay,0
1962,URU,Uruguay,11,FW,Luis Cubilla,Luis Cubilla,1940-03-28,12,Peñarol,Uruguay,0
1962,URU,Uruguay,12,GK,Luis Maidana,Luis Maidana,1934-02-24,9,Peñarol,Uruguay,0
1962,URU,Uruguay,14,DF,William Martínez (footballer),William Martínez,1928-01-13,43,Peñarol,Uruguay,0
1962,URU,Uruguay,15,DF,Rubén Soria,Rubén Soria,1935-01-23,3,Cerro,Uruguay,0
1962,URU,Uruguay,16,MF,Edgardo González,Edgardo González,1936-09-30,21,Peñarol,Uruguay,0
1962,URU,Uruguay,17,DF,Rubén González (Uruguayan footballer),Rubén González,1939-07-17,10,Nacional,Uruguay,0
1962,URU,Uruguay,18,DF,Eliseo Álvarez,Eliseo Álvarez,1940-08-09,0,Nacional,Uruguay,0
1962,URU,Uruguay,19,MF,Ronald Langón,Ronald Langón,1939-08-06,6,Defensor,Uruguay,0
1962,URU,Uruguay,20,FW,Mario Ludovico Bergara,Mario Ludovico Bergara,1937-12-01,12,Nacional,Uruguay,0
1962,URU,Uruguay,21,FW,Héctor Silva (Uruguayan footballer),Héctor Silva,1940-02-01,6,Danubio,Uruguay,0
1962,URU,Uruguay,22,FW,Ángel Cabrera (footballer),Ángel Cabrera,1939-10-09,4,Peñarol,Uruguay,0
1962,URU,Uruguay,23,FW,Guillermo Escalada,Guillermo Escalada,1936-04-24,29,Nacional,Uruguay,0
1962,FRG,West Germany,1,GK,Hans Tilkowski,Hans Tilkowski,1935-07-12,18,Westfalia Herne,West Germany,0
1962,FRG,West Germany,2,DF,Herbert Erhardt,Herbert Erhardt,1930-07-06,45,Greuther Fürth,West Germany,0
1962,FRG,West Germany,3,DF,Karl-Heinz Schnellinger,Karl-Heinz Schnellinger,1939-03-31,19,1. FC Köln,West Germany,0
1962,FRG,West Germany,4,DF,Willi Schulz,Willi Schulz,1938-10-04,8,Schalke 04,West Germany,0
1962,FRG,West Germany,5,DF,Leo Wilden,Leo Wilden,1936-07-03,6,1. FC Köln,West Germany,0
1962,FRG,West Germany,6,MF,Horst Szymaniak,Horst Szymaniak,1934-08-29,33,Catania,ITA,0
1962,FRG,West Germany,7,MF,Willi Koslowski,Willi Koslowski,1937-02-17,1,Schalke 04,West Germany,0
1962,FRG,West Germany,8,FW,Helmut Haller,Helmut Haller,1939-07-21,16,BC Augsburg,West Germany,0
1962,FRG,West Germany,9,FW,Uwe Seeler,Uwe Seeler,1936-11-05,30,Hamburger SV,West Germany,0
1962,FRG,West Germany,10,MF,Albert Brülls,Albert Brülls,1937-03-26,18,Borussia Mönchengladbach,West Germany,0
1962,FRG,West Germany,11,FW,Hans Schäfer,Hans Schäfer,1927-10-19,35,1. FC Köln,West Germany,1
1962,FRG,West Germany,12,DF,Hans Nowak,Hans Nowak,1937-08-09,3,Schalke 04,West Germany,0
1962,FRG,West Germany,13,DF,Jürgen Kurbjuhn,Jürgen Kurbjuhn,1940-07-26,1,Hamburger SV,West Germany,0
1962,FRG,West Germany,14,DF,Jürgen Werner (footballer born 1935),Jürgen Werner,1935-08-15,2,Hamburger SV,West Germany,0
1962,FRG,West Germany,15,MF,Willi Giesemann,Willi Giesemann,1937-09-02,9,Bayern Munich,West Germany,0
1962,FRG,West Germany,16,MF,Hans Sturm (footballer),Hans Sturm,1935-09-03,2,1. FC Köln,West Germany,0
1962,FRG,West Germany,17,FW,Engelbert Kraus,Engelbert Kraus,1934-07-30,5,Kickers Offenbach,West Germany,0
1962,FRG,West Germany,18,MF,Günther Herrmann (footballer),Günther Herrmann,1939-09-01,7,Karlsruher SC,West Germany,0
1962,FRG,West Germany,19,FW,Heinz Strehl,Heinz Strehl,1938-07-20,0,1. FC Nürnberg,West Germany,0
1962,FRG,West Germany,20,FW,Heinz Vollmar,Heinz Vollmar,1936-04-26,12,1. FC Saarbrücken,West Germany,0
1962,FRG,West Germany,21,GK,Günter Sawitzki,Günter Sawitzki,1932-11-22,9,VfB Stuttgart,West Germany,0
1962,FRG,West Germany,22,GK,Wolfgang Fahrian,Wolfgang Fahrian,1941-05-31,1,TSG Ulm,West Germany,0
1962,YUG,Yugoslavia,1,GK,Milutin Šoškić,Milutin Šoškić,1937-12-31,29,Partizan,Yugoslavia,0
1962,YUG,Yugoslavia,2,DF,Vladimir Durković,Vladimir Durković,1937-11-06,33,Red Star Belgrade,Yugoslavia,0
1962,YUG,Yugoslavia,3,DF,Fahrudin Jusufi,Fahrudin Jusufi,1939-12-08,29,Partizan,Yugoslavia,0
1962,YUG,Yugoslavia,4,MF,Petar Radaković,Petar Radaković,1937-02-22,9,Rijeka,Yugoslavia,0
1962,YUG,Yugoslavia,5,DF,Vlatko Marković,Vlatko Marković,1937-01-01,7,Dinamo Zagreb,Yugoslavia,0
1962,YUG,Yugoslavia,6,DF,Vladica Popović,Vladica Popović,1935-03-17,3,Red Star Belgrade,Yugoslavia,0
1962,YUG,Yugoslavia,7,FW,Andrija Anković,Andrija Anković,1937-07-16,7,Hajduk Split,Yugoslavia,0
1962,YUG,Yugoslavia,8,MF,Dragoslav Šekularac,Dragoslav Šekularac,1937-11-08,29,Red Star Belgrade,Yugoslavia,0
1962,YUG,Yugoslavia,9,FW,Dražan Jerković,Dražan Jerković,1936-08-06,9,Dinamo Zagreb,Yugoslavia,0
1962,YUG,Yugoslavia,10,MF,Milan Galić,Milan Galić,1938-03-08,28,Partizan,Yugoslavia,1
1962,YUG,Yugoslavia,11,FW,Josip Skoblar,Josip Skoblar,1941-03-12,2,OFK Belgrade,Yugoslavia,0
1962,YUG,Yugoslavia,12,GK,Srboljub Krivokuća,Srboljub Krivokuća,1928-03-14,7,OFK Belgrade,Yugoslavia,0
1962,YUG,Yugoslavia,13,DF,Slavko Svinjarević,Slavko Svinjarević,1935-04-16,1,Vojvodina Novi Sad,Yugoslavia,0
1962,YUG,Yugoslavia,14,DF,Vasilije Šijaković,Vasilije Šijaković,1929-07-31,10,OFK Belgrade,Yugoslavia,0
1962,YUG,Yugoslavia,15,MF,Željko Matuš,Željko Matuš,1935-08-09,9,Dinamo Zagreb,Yugoslavia,0
1962,YUG,Yugoslavia,16,FW,Muhamed Mujić,Muhamed Mujić,1933-04-25,31,Velež Mostar,Yugoslavia,0
1962,YUG,Yugoslavia,17,MF,Vojislav Melić,Vojislav Melić,1940-01-05,0,Red Star Belgrade,Yugoslavia,0
1962,YUG,Yugoslavia,18,MF,Vladica Kovačević,Vladica Kovačević,1940-01-07,4,Partizan,Yugoslavia,0
1962,YUG,Yugoslavia,19,GK,Mirko Stojanović,Mirko Stojanović,1939-06-11,2,Dinamo Zagreb,Yugoslavia,0
1962,YUG,Yugoslavia,20,DF,Žarko Nikolić,Žarko Nikolić,1938-10-16,9,Vojvodina Novi Sad,Yugoslavia,0
1962,YUG,Yugoslavia,21,FW,Nikola Stipić,Nikola Stipić,1937-12-18,0,Red Star Belgrade,Yugoslavia,0
1962,YUG,Yugoslavia,22,MF,Aleksandar Ivoš,Aleksandar Ivoš,1931-06-28,0,Sloboda Tuzla,Yugoslavia,0
1966,ARG,Argentina,1,GK,Antonio Roma,Antonio Roma,1932-07-13,33,Boca Juniors,Argentina,0
1966,ARG,Argentina,2,GK,Rolando Irusta,Rolando Irusta,1938-03-27,0,Lanús,Argentina,0
1966,ARG,Argentina,3,GK,Hugo Gatti,Hugo Gatti,1944-08-19,0,River Plate,Argentina,0
1966,ARG,Argentina,4,DF,Roberto Perfumo,Roberto Perfumo,1942-10-03,4,Racing Club,Argentina,0
1966,ARG,Argentina,5,MF,José Varacka,José Varacka,1932-05-27,26,San Lorenzo,Argentina,0
1966,ARG,Argentina,6,MF,Oscar Calics,Oscar Calics,1939-11-18,0,San Lorenzo,Argentina,0
1966,ARG,Argentina,7,DF,Silvio Marzolini,Silvio Marzolini,1940-10-04,13,Boca Juniors,Argentina,0
1966,ARG,Argentina,8,DF,Roberto Ferreiro,Roberto Ferreiro,1935-04-25,15,Independiente,Argentina,0
1966,ARG,Argentina,9,DF,Carmelo Simeone,Carmelo Simeone,1934-09-22,21,Boca Juniors,Argentina,0
1966,ARG,Argentina,10,MF,Antonio Rattín,Antonio Rattín,1937-05-16,26,Boca Juniors,Argentina,1
1966,ARG,Argentina,11,MF,José Omar Pastoriza,José Omar Pastoriza,1942-05-23,0,Independiente,Argentina,0
1966,ARG,Argentina,12,MF,Rafael Albrecht,Rafael Albrecht,1941-08-23,20,San Lorenzo,Argentina,0
1966,ARG,Argentina,13,DF,Nelson López,Nelson López,1941-06-24,0,Banfield,Argentina,0
1966,ARG,Argentina,14,FW,Mario Chaldú,Mario Chaldú,1942-06-06,5,San Lorenzo,Argentina,0
1966,ARG,Argentina,15,MF,Jorge Solari,Jorge Solari,1941-11-11,1,River Plate,Argentina,0
1966,ARG,Argentina,16,FW,Alberto Mario González,Alberto González,1941-08-21,10,Boca Juniors,Argentina,0
1966,ARG,Argentina,17,MF,Juan Carlos Sarnari,Juan Carlos Sarnari,1942-01-22,0,River Plate,Argentina,0
1966,ARG,Argentina,18,FW,Alfredo Rojas (Argentine footballer),Alfredo Rojas,1937-02-20,11,Boca Juniors,Argentina,0
1966,ARG,Argentina,19,FW,Luis Artime,Luis Artime,1938-12-02,16,Independiente,Argentina,0
1966,ARG,Argentina,20,FW,Ermindo Onega,Ermindo Onega,1940-04-30,24,River Plate,Argentina,0
1966,ARG,Argentina,21,FW,Oscar Más,Oscar Más,1946-10-29,9,River Plate,Argentina,0
1966,ARG,Argentina,22,FW,Aníbal Tarabini,Aníbal Tarabini,1941-08-04,1,Independiente,Argentina,0
1966,BRA,Brazil,1,GK,Gilmar,Gilmar,1930-08-22,90,Santos,Brazil,0
1966,BRA,Brazil,2,DF,Djalma Santos,Djalma Santos,1929-02-27,95,Palmeiras,Brazil,0
1966,BRA,Brazil,3,DF,"Fidélis (footballer, born 1944)",Fidélis,1944-03-13,6,Bangu,Brazil,0
1966,BRA,Brazil,4,DF,Hilderaldo Bellini,Hilderaldo Bellini,1930-06-07,49,São Paulo,Brazil,1
1966,BRA,Brazil,5,DF,"Brito (footballer, born 1939)",Brito,1939-08-09,8,Vasco da Gama,Brazil,0
1966,BRA,Brazil,6,DF,Altair (footballer),Altair,1938-01-21,16,Fluminense,Brazil,0
1966,BRA,Brazil,7,DF,Orlando Peçanha,Orlando,1935-09-20,29,Santos,Brazil,0
1966,BRA,Brazil,8,DF,"Paulo Henrique (footballer, born 1943)",Paulo Henrique,1943-01-05,7,Flamengo,Brazil,0
1966,BRA,Brazil,9,DF,"Rildo (footballer, born 1942)",Rildo,1942-01-23,19,Botafogo,Brazil,0
1966,BRA,Brazil,10,FW,Pelé,Pelé,1940-10-23,57,Santos,Brazil,0
1966,BRA,Brazil,11,MF,Gérson,Gérson,1941-01-11,21,Botafogo,Brazil,0
1966,BRA,Brazil,12,GK,"Manga (footballer, born 1937)",Manga,1937-04-26,11,Botafogo,Brazil,0
1966,BRA,Brazil,13,MF,"Denílson (footballer, born 1943)",Denílson,1943-03-28,4,Fluminense,Brazil,0
1966,BRA,Brazil,14,MF,"Lima (footballer, born 1942)",Lima,1942-01-18,12,Santos,Brazil,0
1966,BRA,Brazil,15,MF,"Zito (footballer, born 1932)",Zito,1932-08-18,46,Santos,Brazil,0
1966,BRA,Brazil,16,FW,Garrincha,Garrincha,1933-10-28,48,Corinthians,Brazil,0
1966,BRA,Brazil,17,MF,Jairzinho,Jairzinho,1944-12-25,14,Botafogo,Brazil,0
1966,BRA,Brazil,18,FW,Alcindo,Alcindo,1945-12-16,4,Grêmio,Brazil,0
1966,BRA,Brazil,19,FW,Silva Batuta,Silva Batuta,1940-01-02,5,Flamengo,Brazil,0
1966,BRA,Brazil,20,MF,Tostão,Tostão,1947-01-25,6,Cruzeiro,Brazil,0
1966,BRA,Brazil,21,FW,Paraná (footballer),Paraná,1942-03-21,8,São Paulo,Brazil,0
1966,BRA,Brazil,22,FW,"Edu (footballer, born 1949)",Edu,1949-08-06,5,Santos,Brazil,0
1966,BUL,Bulgaria,1,GK,"Georgi Naydenov (footballer, born 1931)",Georgi Naydenov,1931-12-21,49,CSKA Sofia,Bulgaria,0
1966,BUL,Bulgaria,2,DF,Aleksandar Shalamanov,Aleksandar Shalamanov,1941-09-04,13,Slavia Sofia,Bulgaria,0
1966,BUL,Bulgaria,3,DF,Ivan Vutsov,Ivan Vutsov,1939-12-14,21,Levski Sofia,Bulgaria,0
1966,BUL,Bulgaria,4,DF,Boris Gaganelov,Boris Gaganelov,1941-10-07,23,CSKA Sofia,Bulgaria,1
1966,BUL,Bulgaria,5,DF,Dimitar Penev,Dimitar Penev,1945-07-12,17,CSKA Sofia,Bulgaria,0
1966,BUL,Bulgaria,6,DF,Dobromir Zhechev,Dobromir Zhechev,1942-11-12,13,Spartak Sofia,Bulgaria,0
1966,BUL,Bulgaria,7,MF,Dinko Dermendzhiev,Dinko Dermendzhiev,1941-06-02,6,Botev Plovdiv,Bulgaria,0
1966,BUL,Bulgaria,8,MF,Stoyan Kitov,Stoyan Kitov,1938-08-27,20,Spartak Sofia,Bulgaria,0
1966,BUL,Bulgaria,9,FW,Georgi Asparuhov,Georgi Asparuhov,1943-05-04,25,Levski Sofia,Bulgaria,0
1966,BUL,Bulgaria,10,FW,Petar Zhekov,Petar Zhekov,1944-10-10,5,Beroe Stara Zagora,Bulgaria,0
1966,BUL,Bulgaria,11,FW,Ivan Petkov Kolev,Ivan Kolev,1930-11-01,73,CSKA Sofia,Bulgaria,0
1966,BUL,Bulgaria,12,MF,Vasil Metodiev,Vasil Metodiev,1935-01-06,17,Lokomotiv Sofia,Bulgaria,0
1966,BUL,Bulgaria,13,FW,Dimitar Yakimov,Dimitar Yakimov,1941-08-12,35,CSKA Sofia,Bulgaria,0
1966,BUL,Bulgaria,14,FW,Nikola Kotkov,Nikola Kotkov,1938-12-09,20,Lokomotiv Sofia,Bulgaria,0
1966,BUL,Bulgaria,15,DF,Dimitar Largov,Dimitar Largov,1936-09-10,19,Slavia Sofia,Bulgaria,0
1966,BUL,Bulgaria,16,FW,Aleksandar Kostov,Aleksandar Kostov,1938-03-05,7,Levski Sofia,Bulgaria,0
1966,BUL,Bulgaria,17,FW,Stefan Abadzhiev,Stefan Abadzhiev,1934-07-03,27,Levski Sofia,Bulgaria,0
1966,BUL,Bulgaria,18,MF,Evgeni Yanchovski,Evgeni Yanchovski,1939-09-05,9,Beroe Stara Zagora,Bulgaria,0
1966,BUL,Bulgaria,19,DF,Vidin Apostolov,Vidin Apostolov,1941-10-17,14,Botev Plovdiv,Bulgaria,0
1966,BUL,Bulgaria,20,MF,Ivan Davidov,Ivan Davidov,1943-10-05,1,Slavia Sofia,Bulgaria,0
1966,BUL,Bulgaria,21,GK,"Simeon Simeonov (footballer, born 1946)",Simeon Simeonov,1946-04-26,4,Slavia Sofia,Bulgaria,0
1966,BUL,Bulgaria,22,GK,Ivan Deyanov,Ivan Deyanov,1937-12-16,9,Lokomotiv Sofia,Bulgaria,0
1966,CHI,Chile,1,FW,Pedro Toro Araya,Pedro Araya,1942-01-23,20,Universidad de Chile,Chile,0
